song_name,artist,deezer_url,year,notes
Oye Como Va,Santana,https://www.deezer.com/track/15437788,1970,
Light My Fire,The Doors,https://www.deezer.com/track/3579707,1967,
Jealous Guy,Roxy Music,https://www.deezer.com/track/3152110,1981,
Little Girl Blue,Diana Krall,https://www.deezer.com/track/67776559,2006,
My Baby Just Cares for Me,Nina Simone,https://www.deezer.com/track/142353139,1982,
Seven Wonders,Fleetwood Mac,https://www.deezer.com/track/4094752,1987,
In The Army Now,Status Quo,https://www.deezer.com/track/558515102,1986,
I Don't Like Monday's,The Boomtown Rats,https://www.deezer.com/track/73664056,1979,
Hot Stuff,Donna Summer,https://www.deezer.com/track/1175278,1979,
Le Freak (Edit),Chic,https://www.deezer.com/track/684172,1978,
Give It Away,Red Hot Chili Peppers,https://www.deezer.com/track/725837,1992,
A quién le importa,Alaska Y Dinarama,https://www.deezer.com/track/3109287,1986,
Boys Don't Cry,The Cure,https://www.deezer.com/track/409670252,1986,
Break on Through (To the Other Side),The Doors,https://www.deezer.com/track/3614124,1967,
Purple Haze,Jimi Hendrix,https://www.deezer.com/track/4952885,1986,
All Right Now,Free,https://www.deezer.com/track/929222,1970,
Mony Mony,Billy Idol,https://www.deezer.com/track/3102236,1981,
Rock of Ages (Re-Recorded Version),Def Leppard,https://www.deezer.com/track/70582323,1983,
Heart Of Glass (Special Mix),Blondie,https://www.deezer.com/track/3122252,2022,
Raindrops Keep Falling on My Head (Re-Recorded),BJ Thomas,https://www.deezer.com/track/1398895,1969,
Bed Of Roses,Bon Jovi,https://www.deezer.com/track/7332944,1992,
Always,Bon Jovi,https://www.deezer.com/track/7332947,1994,
Gimme All Your Lovin',ZZ Top,https://www.deezer.com/track/2133998,1985,
Come On Eileen,Dexys Midnight Runners,https://www.deezer.com/track/17980343,1982,
Run To You,Bryan Adams,https://www.deezer.com/track/20568871,1984,
Since You Been Gone,Rainbow,https://www.deezer.com/track/907710,1979,
"It Must Have Been Love (From the Film ""Pretty Woman"")",Roxette,https://www.deezer.com/track/3098301,1987,
"Burning Heart (From ""Rocky IV"" Soundtrack)",Survivor,https://www.deezer.com/track/576423,1982,
The Final Countdown,Europe,https://www.deezer.com/track/565260,1988,
Beat It,Michael Jackson,https://www.deezer.com/track/555640,1983,
What´s Love Got to Do with It,Tina Turner,https://www.deezer.com/track/115525190,1984,
You're the Voice,John Farnham,https://www.deezer.com/track/554082,1987,
Another Day In Paradise,Phil Collins,https://www.deezer.com/track/134136196,1989,
Little Lies,Fleetwood Mac,https://www.deezer.com/track/664456,1987,
(Everything I Do) I Do It For You,Bryan Adams,https://www.deezer.com/track/17636545,1993,
"Danger Zone (From ""Top Gun"" Original Soundtrack)",Kenny Loggins,https://www.deezer.com/track/4208400,1984,
Living After Midnight,Judas Priest,https://www.deezer.com/track/557641,1981,
I Want It All,Queen,https://www.deezer.com/track/65691287,1989,
Rock Around The Clock,Bill Haley,https://www.deezer.com/track/2625866,1992,
Unchained Melody,The Righteous Brothers,https://www.deezer.com/track/885544,1970,
Proud Mary,Creedence Clearwater Revival,https://www.deezer.com/track/1098402,1972,
Ma Baker,Boney M.,https://www.deezer.com/track/968799,1977,
Sunny,Boney M.,https://www.deezer.com/track/364953,1976,
"Everybody's Talkin' (From ""Midnight Cowboy"")",Harry Nilsson;George Tipton,https://www.deezer.com/track/550297,1968,
London Calling,The Clash,https://www.deezer.com/track/15347321,1989,
Maria (LP Version),Blondie,https://www.deezer.com/track/121538264,1979,
"Mrs. Robinson (From ""The Graduate"" Soundtrack)",Simon & Garfunkel,https://www.deezer.com/track/624783,1964,
Louie Louie,The Kingsmen,https://www.deezer.com/track/1601661,1963,
Like a Prayer,Madonna,https://www.deezer.com/track/664507,1989,
Man in the Rain,Mike Oldfield,https://www.deezer.com/track/698483,1998,
Cry Baby,Janis Joplin,https://www.deezer.com/track/830254,1971,
Without You,Harry Nilsson,https://www.deezer.com/track/2242378,1991,
Cryin',Aerosmith,https://www.deezer.com/track/916334,1993,
Bailando,Alaska Y Los Pegamoides,https://www.deezer.com/track/3109265,1982,
Aquí No Hay Playa,The Refrescos,https://www.deezer.com/track/120103112,1989,
Up Where We Belong,Joe Cocker,https://www.deezer.com/track/3156388,1990,
Queen Of Hearts,Juice Newton,https://www.deezer.com/track/3127750,1981,
Celebration,Kool & The Gang,https://www.deezer.com/track/2278090,1993,
Who Can It Be Now?,Men At Work,https://www.deezer.com/track/565262,1981,
Your Latest Trick,Dire Straits,https://www.deezer.com/track/880949,1985,
Baker Street,Gerry Rafferty,https://www.deezer.com/track/3169189,1978,
Never Tear Us Apart,INXS,https://www.deezer.com/track/3041716,1987,
You Can Leave Your Hat On,Joe Cocker,https://www.deezer.com/track/3104719,1986,
Black Velvet,Alannah Myles,https://www.deezer.com/track/674958,1989,
"Say You, Say Me",Lionel Richie,https://www.deezer.com/track/905697,1995,
When a Man Loves a Woman,Michael Bolton,https://www.deezer.com/track/534439,1992,
Still Got The Blues,Gary Moore,https://www.deezer.com/track/3361839,1990,
Soldier of Fortune,Deep Purple,https://www.deezer.com/track/3150328,1974,
Jesus to a Child,George Michael,https://www.deezer.com/track/10392070,1996,
I Have Nothing,Whitney Houston,https://www.deezer.com/track/5363365,1992,
One Way Or Another,Blondie,https://www.deezer.com/track/3104498,1993,
Owner of a Lonely Heart,Yes,https://www.deezer.com/track/5094110,1988,
Heat Of The Moment,Asia,https://www.deezer.com/track/1126635,1996,
Dirty Diana,Michael Jackson,https://www.deezer.com/track/619900,1987,
Long Train Runnin',The Doobie Brothers,https://www.deezer.com/track/3616544,1973,
Atomic,Blondie,https://www.deezer.com/track/3104483,1980,
Englishman In New York,Sting,https://www.deezer.com/track/922102,1988,
I Put A Spell On You,Creedence Clearwater Revival,https://www.deezer.com/track/96821718,1968,
The Wind Cries Mary,Jimi Hendrix,https://www.deezer.com/track/4952887,1972,
Love Her Madly,The Doors,https://www.deezer.com/track/65445458,1971,
Ordinary World,Duran Duran,https://www.deezer.com/track/3130430,1993,
Can't Stand Losing You,The Police,https://www.deezer.com/track/2525862,1986,
So Far Away,Dire Straits,https://www.deezer.com/track/880936,1985,
The Passenger,Iggy Pop,https://www.deezer.com/track/3089502,1990,
Don't Lose My Number,Phil Collins,https://www.deezer.com/track/3913451,1985,
Go Your Own Way,Fleetwood Mac,https://www.deezer.com/track/664440,1977,
Enjoy the Silence,Depeche Mode,https://www.deezer.com/track/68513701,1985,
Chiquitita,ABBA,https://www.deezer.com/track/884038,1979,
Green Onions,Booker T. & the M.G.'s,https://www.deezer.com/track/689564,1962,
Fight For Your Right,Beastie Boys,https://www.deezer.com/track/1085495,1986,
Everybody Wants To Rule The World,Tears For Fears,https://www.deezer.com/track/2234314,1990,
It's A Heartache,Bonnie Tyler,https://www.deezer.com/track/8081912,1977,
Pride (In The Name Of Love),U2,https://www.deezer.com/track/1574195,1991,
Walk Like an Egyptian,The Bangles,https://www.deezer.com/track/547135,1985,
Friday I'm In Love,The Cure,https://www.deezer.com/track/1118853,1999,
Romeo And Juliet,Dire Straits,https://www.deezer.com/track/2425594,1980,
Losing My Religion,R.E.M.,https://www.deezer.com/track/121922396,1991,
18 and Life,Skid Row,https://www.deezer.com/track/3586815,1988,
Carrie,Europe,https://www.deezer.com/track/858447,1986,
Serenade,Steve Miller Band,https://www.deezer.com/track/93583354,1976,
Gloria,Laura Branigan,https://www.deezer.com/track/4209691,1982,
Dance With Me,Alphaville,https://www.deezer.com/track/725225,1986,
The Old Man Down The Road,John Fogerty,https://www.deezer.com/track/425013152,1984,
Stranger In Town,Toto,https://www.deezer.com/track/1079802,1984,
I Didn't Know I Loved You ('Till I Saw You Rock 'n' Roll),Gary Glitter,https://www.deezer.com/track/5830598,1972,
Ballroom Blitz,Sweet,https://www.deezer.com/track/2565717,1973,
Centerfield,John Fogerty,https://www.deezer.com/track/425013212,1985,
One Way Ticket,Eruption,https://www.deezer.com/track/4253929,1978,
I'm The Leader Of The Gang (I Am),Gary Glitter,https://www.deezer.com/track/5830607,1973,
Scar Tissue,Red Hot Chili Peppers,https://www.deezer.com/track/725254,1999,
Toy Soldiers,Martika,https://www.deezer.com/track/15586489,1988,
Where The Streets Have No Name,U2,https://www.deezer.com/track/1574214,1987,
Patience,Guns N' Roses,https://www.deezer.com/track/1089947,1989,
Caribbean Queen (No More Love on the Run),Billy Ocean,https://www.deezer.com/track/2168095,1984,
Alone,Heart,https://www.deezer.com/track/3127630,1987,
Tell It to My Heart,Taylor Dayne,https://www.deezer.com/track/541994,1987,
Remember,Bryan Adams,https://www.deezer.com/track/2174899,1980,
Your Love,The Outfield,https://www.deezer.com/track/856124,1985,
Broken Wings,Mr. Mister,https://www.deezer.com/track/5404574,1986,
Mad World,Tears For Fears,https://www.deezer.com/track/1090633,1984,
Red Red Wine,UB40,https://www.deezer.com/track/3129568,1992,
Edge of Seventeen,Stevie Nicks,https://www.deezer.com/track/680601,1981,
Kids In America,Kim Wilde,https://www.deezer.com/track/367292511,1981,
The Reflex,Duran Duran,https://www.deezer.com/track/3130428,1989,
Nothing's Gonna Stop Us Now,Starship,https://www.deezer.com/track/602137932,1987,
Barracuda,Heart,https://www.deezer.com/track/2557038,1977,
Rock the Night,Europe,https://www.deezer.com/track/554085,1985,
Give A Little Bit,Supertramp,https://www.deezer.com/track/916455,1977,
Heartbreaker,Pat Benatar,https://www.deezer.com/track/3105196,1980,
The Safety Dance,Men Without Hats,https://www.deezer.com/track/682869872,1982,
I Ran (So Far Away),A Flock Of Seagulls,https://www.deezer.com/track/1919834,1982,
Can't Stop This Thing We Started,Bryan Adams,https://www.deezer.com/track/1172322,1991,
The Sun Always Shines on T.V.,a-ha,https://www.deezer.com/track/664115,1986,
You Got It (The Right Stuff),New Kids On The Block,https://www.deezer.com/track/848713,1989,
The Lady In Red,Chris De Burgh,https://www.deezer.com/track/908598,1986,
(I Just) Died In Your Arms,Cutting Crew,https://www.deezer.com/track/3152709,1986,
Stars,Simply Red,https://www.deezer.com/track/6636947,1991,
Rock 'N' Roll Is King,Electric Light Orchestra,https://www.deezer.com/track/5404623,1983,
Hungry Heart,Bruce Springsteen,https://www.deezer.com/track/15177141,1980,
Perfect,Fairground Attraction,https://www.deezer.com/track/541856,1988,
Rock Me Amadeus,Falco,https://www.deezer.com/track/638486,1985,
Dr. Beat,Miami Sound Machine,https://www.deezer.com/track/541847,1984,
Rockit,Herbie Hancock,https://www.deezer.com/track/830265,1983,
Never Too Much,Luther Vandross,https://www.deezer.com/track/608507,1981,
Boys (Summertime Love),Sabrina,https://www.deezer.com/track/5404598,1987,
Touch Me (I Want Your Body),Samantha Fox,https://www.deezer.com/track/565821,1986,
It's Raining Men,The Weather Girls,https://www.deezer.com/track/555755,1988,
Hero,Mariah Carey,https://www.deezer.com/track/596015,1993,
Straight From The Heart,Bryan Adams,https://www.deezer.com/track/2174901,1983,
Be My Lover,La Bouche,https://www.deezer.com/track/1008557,1994,
"(I've Had) The Time of My Life (From ""Dirty Dancing"" Soundtrack)",Bill Medley,https://www.deezer.com/track/2847445,1986,
Amiga mía,Alejandro Sanz,https://www.deezer.com/track/779964,1997,
You Are So Beautiful,Joe Cocker,https://www.deezer.com/track/3156389,1974,
When The Children Cry,White Lion,https://www.deezer.com/track/2662273,1988,
Sacrifice,Elton John,https://www.deezer.com/track/1166025,1989,
Night Birds,Shakatak,https://www.deezer.com/track/70749358,1982,
Down On The Street,Shakatak,https://www.deezer.com/track/1565336,1984,
Hands Up,Ottawan,https://www.deezer.com/track/13025863,1981,
Un-Break My Heart,Toni Braxton,https://www.deezer.com/track/535297,1997,
Golden Brown,The Stranglers,https://www.deezer.com/track/3152622,1988,
Drive,The Cars,https://www.deezer.com/track/674711,1984,
Hello,Lionel Richie,https://www.deezer.com/track/918048,1993,
What's Up?,4 Non Blondes,https://www.deezer.com/track/2184743,1992,
Everywhere,Fleetwood Mac,https://www.deezer.com/track/664444,1988,
The Chain,Fleetwood Mac,https://www.deezer.com/track/516127522,1977,
An Everlasting Love,Andy Gibb,https://www.deezer.com/track/7571404,1978,
So Lonely,The Police,https://www.deezer.com/track/2525878,1978,
"All For Love (From ""The Three Musketeers"" Soundtrack)",Bryan Adams,https://www.deezer.com/track/1172326,1993,
Brother Louie,Modern Talking,https://www.deezer.com/track/548510,1986,
You Can Win If You Want,Modern Talking,https://www.deezer.com/track/548508,1985,
Personal Jesus,Depeche Mode,https://www.deezer.com/track/68513563,1990,
Good Thing,Fine Young Cannibals,https://www.deezer.com/track/428850822,1988,
New Year's Day,U2,https://www.deezer.com/track/1574203,1983,
Wonderful Life,Black,https://www.deezer.com/track/908600,1987,
Don't Worry Be Happy,Bobby McFerrin,https://www.deezer.com/track/3127387,1988,
Lemon Tree,Fools Garden,https://www.deezer.com/track/97827988,2009,
"I.O.U. (7"" Version)",Freeez,https://www.deezer.com/track/936925,1983,
The Reason,Hoobastank,https://www.deezer.com/track/17723918,2003,
One Of Us,Joan Osborne,https://www.deezer.com/track/910230,1996,
Lessons In Love,Level 42,https://www.deezer.com/track/909508,1987,
Shiny Happy People,R.E.M.,https://www.deezer.com/track/132251258,1991,
More Than This,Roxy Music,https://www.deezer.com/track/3152112,1982,
I Don't Want A Lover,Texas,https://www.deezer.com/track/1172395,1989,
Wonderful World,Sam Cooke,https://www.deezer.com/track/2689687,1974,
How Do You Do!,Roxette,https://www.deezer.com/track/3092173,1992,
"Mighty Wings (From ""Top Gun"" Original Soundtrack)",Cheap Trick,https://www.deezer.com/track/5496772,1981,
Eye In The Sky,The Alan Parsons Project,https://www.deezer.com/track/565252,1982,
One,U2,https://www.deezer.com/track/1104580,1992,
Smokin',Boston,https://www.deezer.com/track/84340033,1976,
Man on the Moon,R.E.M.,https://www.deezer.com/track/7446556,1992,
Smooth (feat. Rob Thomas),Santana,https://www.deezer.com/track/956078,1999,
Devil Came to Me,Dover,https://www.deezer.com/track/364392351,1997,
Serenade,Dover,https://www.deezer.com/track/364392371,1997,
Fast Car - Sound-A-Like As Made Famous By: Tracy Chapman,Studio Group,https://www.deezer.com/track/1211017,1988,
Bitch,The Rolling Stones,https://www.deezer.com/track/5094204,1971,
Under My Thumb,The Rolling Stones,https://www.deezer.com/track/2677047,1969,
Wild Horses,The Rolling Stones,https://www.deezer.com/track/2677058,1971,
Behind Blue Eyes,The Who,https://www.deezer.com/track/2121812,1974,
Who Are You,The Who,https://www.deezer.com/track/920781,1977,
Sunshine Of Your Love,Cream,https://www.deezer.com/track/1175615,1973,
"Can't Get Enough Of Your Love, Babe",Barry White,https://www.deezer.com/track/1125772,1974,
I Should Have Known Better,Jim Diamond,https://www.deezer.com/track/908599,1985,
Five Get Over Excited,The Housemartins,https://www.deezer.com/track/908761,1986,
What A Feeling,Irene Cara,https://www.deezer.com/track/1434081,1998,
Keep The Faith,Bon Jovi,https://www.deezer.com/track/7332956,1992,
Venus,Bananarama,https://www.deezer.com/track/420143322,1986,
"When the Going Gets Tough, The Tough Get Going",Billy Ocean,https://www.deezer.com/track/565254,1985,
Sealed with a Kiss,Bobby Vinton,https://www.deezer.com/track/547066,1972,
"My Heart Will Go On (Love Theme from ""Titanic"")",Céline Dion,https://www.deezer.com/track/1039986,1991,
20 de abril,Celtas Cortos,https://www.deezer.com/track/722710,1991,
Would I Lie To You?,Charles & Eddie,https://www.deezer.com/track/3153025,1992,
Move Away (12'' Mix),Culture Club,https://www.deezer.com/track/3162727,1986,
Breakfast At Tiffany's,Deep Blue Something,https://www.deezer.com/track/2315711,1995,
Fantasy,"Earth, Wind & Fire",https://www.deezer.com/track/532007,1978,
How Do You Do It,Gerry And The Pacemakers,https://www.deezer.com/track/721601122,1963,
Apache,The Shadows,https://www.deezer.com/track/3093507,1973,
All Around The World,Lisa Stansfield,https://www.deezer.com/track/84921369,1990,
Theme for Young Lovers,The Shadows,https://www.deezer.com/track/3093522,1965,
Have You Ever Really Loved A Woman?,Bryan Adams,https://www.deezer.com/track/1172327,1995,
The Way You Make Me Feel,Michael Jackson,https://www.deezer.com/track/619891,1987,
Over My Shoulder,Mike + The Mechanics,https://www.deezer.com/track/140526103,1995,
Woman,Neneh Cherry,https://www.deezer.com/track/3170990,1989,
Whatever You Want,Status Quo,https://www.deezer.com/track/1181897,1982,
The Flood,Take That,https://www.deezer.com/track/7575005,2010,
Back for Good (Radio Mix),Take That,https://www.deezer.com/track/584816,1995,
Angels,Robbie Williams,https://www.deezer.com/track/3138729,1997,
Sowing The Seeds Of Love,Tears For Fears,https://www.deezer.com/track/17444440,1989,
Moskau (2007 Version),Dschinghis Khan,https://www.deezer.com/track/1104838,1979,
Please Forgive Me,Bryan Adams,https://www.deezer.com/track/1172333,1993,
Last Train to London,Electric Light Orchestra,https://www.deezer.com/track/349951031,1979,
Sun of Jamaica,Goombay Dance Band,https://www.deezer.com/track/122356884,1979,
Papa Don't Preach,Madonna,https://www.deezer.com/track/664186,1988,
Wrapped Around Your Finger,The Police,https://www.deezer.com/track/7045690,1983,
I'll Stand by You,Pretenders,https://www.deezer.com/track/3590282,1994,
Can't Help Falling in Love,Elvis Presley,https://www.deezer.com/track/6079833,1984,
Fade To Grey,Visage,https://www.deezer.com/track/2285082,1980,
So Emotional,Whitney Houston,https://www.deezer.com/track/61752297,1987,
Together Forever,Rick Astley,https://www.deezer.com/track/997766,1989,
Ni tú ni nadie,Alaska Y Dinarama,https://www.deezer.com/track/3109284,1984,
It's a Sin,Pet Shop Boys,https://www.deezer.com/track/3122973,1987,
Pump Up the Jam,Technotronic,https://www.deezer.com/track/63042031,1990,
"Rhythm Of The Night (From ""The Last Dragon"" Soundtrack)",DeBarge,https://www.deezer.com/track/1118071,1985,
The Thrill Is Gone,B.B. King,https://www.deezer.com/track/1168756,1969,
Hit The Road Jack,Ray Charles,https://www.deezer.com/track/12555986,1989,
Rock Me Baby,Otis Redding,https://www.deezer.com/track/69328062,1965,
Voyage voyage,Desireless,https://www.deezer.com/track/4298172,1986,
"Human Nature 7""",Michael Jackson,https://www.deezer.com/track/14874869,1982,
Fernando,ABBA,https://www.deezer.com/track/884039,1975,
Just Another Day,Jon Secada,https://www.deezer.com/track/3359659,1993,
What A Wonderful World,Louis Armstrong,https://www.deezer.com/track/4430113,1991,
Te amo,Sergio Dalma,https://www.deezer.com/track/14573565,2011,
Love Is In The Air [feat. John Paul Young],Milk & Sugar,https://www.deezer.com/track/80996994,1977,
Rama Lama Ding Dong,Rocky Sharpe & The Replays,https://www.deezer.com/track/63159007,1978,
Two Princes,Spin Doctors,https://www.deezer.com/track/831294,1991,
Mr. Jones,Counting Crows,https://www.deezer.com/track/925653,1991,
Looking For Clues,Robert Palmer,https://www.deezer.com/track/1103923,1992,
Believe,Cher,https://www.deezer.com/track/786717,1998,
Sweet Harmony,The Beloved,https://www.deezer.com/track/441250382,1992,
Happy Together,The Turtles,https://www.deezer.com/track/2043943,1967,
Samba de Janeiro,Bellini,https://www.deezer.com/track/73321891,1996,
Telegraph Road,Dire Straits,https://www.deezer.com/track/2428799,1982,
"The Look Of Love, Pt.1",ABC,https://www.deezer.com/track/906569,2023,
Lullaby,The Cure,https://www.deezer.com/track/1143637,1993,
Waiting For A Train,Flash & The Pan,https://www.deezer.com/track/145534312,1982,
Do That To Me One More Time,Captain & Tennille,https://www.deezer.com/track/906580,1979,
Could You Be Loved,Bob Marley & The Wailers,https://www.deezer.com/track/1151574,1980,
Is This Love,Bob Marley & The Wailers,https://www.deezer.com/track/1151564,1978,
Jamming,Bob Marley & The Wailers,https://www.deezer.com/track/1151565,1977,
One Love / People Get Ready,Bob Marley & The Wailers,https://www.deezer.com/track/1151528,1977,
Nikita,Elton John,https://www.deezer.com/track/1146286,1985,
You Belong To The City,Glenn Frey,https://www.deezer.com/track/2233198,1985,
Killing Me Softly With His Song,Roberta Flack,https://www.deezer.com/track/14615242,1973,
The Promise You Made,Cock Robin,https://www.deezer.com/track/5404579,1986,
What Am I Gonna Do With You,Barry White,https://www.deezer.com/track/920387,1975,
"Y, ¿Si fuera ella?",Alejandro Sanz,https://www.deezer.com/track/779897,1997,
Fragile,Sting,https://www.deezer.com/track/922108,1991,
Everybody's Got to Learn Sometime (Re-Recorded),The Korgis,https://www.deezer.com/track/4508471,1980,
Hallelujah,Jeff Buckley,https://www.deezer.com/track/1134011,1994,
Love's Theme,The Love Unlimited Orchestra,https://www.deezer.com/track/907776,2003,
Kyrie,Mr. Mister,https://www.deezer.com/track/634639,1985,
Crocodile Rock,Elton John,https://www.deezer.com/track/907749,1973,
Say Say Say,Paul McCartney,https://www.deezer.com/track/5664764,1983,
Vision of Love,Mariah Carey,https://www.deezer.com/track/1055713,1990,
Hunting High and Low,a-ha,https://www.deezer.com/track/664110,1985,
La Camisa Negra,Juanes,https://www.deezer.com/track/1155001,2004,
Don't Get Me Wrong,Pretenders,https://www.deezer.com/track/661228,1986,
Cómo hablar,Amaral,https://www.deezer.com/track/3376749,2000,
Hungry Eyes,Eric Carmen,https://www.deezer.com/track/60020811,1987,
Fame,London Theatre Orchestra and Cast,https://www.deezer.com/track/1350315,2002,
Cocaine,Eric Clapton,https://www.deezer.com/track/1175620,1997,
I Can Dream About You,Dan Hartman,https://www.deezer.com/track/893027,1984,
Hotel California (Spanish Mix),Gipsy Kings,https://www.deezer.com/track/55176451,1988,
All Star,Smash Mouth,https://www.deezer.com/track/917717,1997,
Back To Black,Amy Winehouse,https://www.deezer.com/track/1103106,2006,
Brothers In Arms,Dire Straits,https://www.deezer.com/track/880961,1985,
Ring My Bell (Re-Recorded Version),Anita Ward,https://www.deezer.com/track/4011401,1979,
Just My Imagination,The Cranberries,https://www.deezer.com/track/1104510,1999,
Who'll Stop The Rain,Creedence Clearwater Revival,https://www.deezer.com/track/883655,1974,
Just Feel Better,Santana featuring Steven Tyler,https://www.deezer.com/track/534288,2005,
The Power Of Love,Huey Lewis & The News,https://www.deezer.com/track/3116046,1986,
Love Me Do (Coverversion),The Beatles Tribute Band,https://www.deezer.com/track/61710481,1962,
Funky Town,Lipps Inc.,https://www.deezer.com/track/6788861,1991,
Stay on These Roads,a-ha,https://www.deezer.com/track/4094802,1988,
More Than Words,Extreme,https://www.deezer.com/track/906621,1991,
Avalon,Roxy Music,https://www.deezer.com/track/3152114,1982,
"Blaze Of Glory (From ""Young Guns II"" Soundtrack)",Jon Bon Jovi,https://www.deezer.com/track/1104054,1990,
Hurt,Johnny Cash,https://www.deezer.com/track/3063200,2002,
Panic Station,Muse,https://www.deezer.com/track/60946208,2010,
Perfect Day,Lou Reed,https://www.deezer.com/track/5149239,1990,
I Love to Love,Tina Charles,https://www.deezer.com/track/532072,1987,
Blame It on the Boogie,The Jacksons,https://www.deezer.com/track/532078,1978,
I'm Every Woman,Chaka Khan,https://www.deezer.com/track/749266,1979,
Rapper's Delight,The Sugarhill Gang,https://www.deezer.com/track/8081935,1979,
Dressed For Success,Roxette,https://www.deezer.com/track/4225602,1988,
A Taste of Love (Original Edit),Den Harrow,https://www.deezer.com/track/66868371,1983,
The Winner Takes It All,ABBA,https://www.deezer.com/track/884035,1980,
Summer Son,Texas,https://www.deezer.com/track/921721,1999,
Just An Illusion,Imagination,https://www.deezer.com/track/3996796,1989,
Wuthering Heights,Kate Bush,https://www.deezer.com/track/3128004,1978,
No Controles,Ole Ole,https://www.deezer.com/track/73979942,1983,
Gold,Spandau Ballet,https://www.deezer.com/track/3130318,1983,
I've Been Thinking About You,Londonbeat,https://www.deezer.com/track/455435712,1991,
Arriquitaun,Lain,https://www.deezer.com/track/457498172,2001,
Nova,The Sound of Arrows,https://www.deezer.com/track/14385507,2011,
Wonders,The Sound of Arrows,https://www.deezer.com/track/14385500,2011,
It's Not Unusual,Tom Jones,https://www.deezer.com/track/906545,1969,
Cum on Feel the Noize,Quiet Riot,https://www.deezer.com/track/626119,1983,
Burning Love,Elvis Presley,https://www.deezer.com/track/129231818,1972,
The Riddle,Nik Kershaw,https://www.deezer.com/track/1174772,1984,
I Want You to Want Me,Cheap Trick,https://www.deezer.com/track/13132354,1977,
She's Not There,Santana,https://www.deezer.com/track/541396,1980,
When You're Gone,Bryan Adams,https://www.deezer.com/track/1172332,1998,
I'm Too Sexy,Right Said Fred,https://www.deezer.com/track/5662806,1991,
You Really Got Me,The Kinks,https://www.deezer.com/track/80957358,1964,
Hooked On A Feeling,Blue Swede,https://www.deezer.com/track/3402413,1973,
Tragedy,Bee Gees,https://www.deezer.com/track/724727,1979,
Are You Gonna Be My Girl,Jet,https://www.deezer.com/track/811880,2003,
Island In The Sun,Weezer,https://www.deezer.com/track/2544628,2001,
Sex On the Phone,The Village People,https://www.deezer.com/track/4204835,1985,
In the Navy,Village People,https://www.deezer.com/track/124615680,1979,
I'm Not In Love,10cc,https://www.deezer.com/track/906646,1987,
Linger,The Cranberries,https://www.deezer.com/track/910534,1994,
"Out Of Reach (From ""Bridget Jones's Diary"")",Gabrielle,https://www.deezer.com/track/1125091,2001,
Cherish,Kool & The Gang,https://www.deezer.com/track/1108337,1988,
19,Paul Hardcastle,https://www.deezer.com/track/130487602,1985,
Spaceman,Babylon Zoo,https://www.deezer.com/track/3158180,1996,
Tiger Feet,Mud,https://www.deezer.com/track/3102884,1975,
Low Rider,War (band),https://www.deezer.com/track/5526904,1975,
Gonna Make You Sweat (Everybody Dance Now) (feat. Freedom Williams),C+C Music Factory,https://www.deezer.com/track/829895,1990,
Wild Thing (Re-Recorded),The Troggs,https://www.deezer.com/track/1420622,2010,
Simply Irresistible,Robert Palmer,https://www.deezer.com/track/3245393,1992,
Notorious,Duran Duran,https://www.deezer.com/track/3127785,1986,
There Must Be an Angel (Playing with My Heart),Eurythmics,https://www.deezer.com/track/576104,1985,
The Power of Love,Jennifer Rush,https://www.deezer.com/track/2847599,1984,
Help!,The Beatles Tribute Band,https://www.deezer.com/track/61710462,1965,
War,Edwin Starr,https://www.deezer.com/track/909627,1992,
The Golden Age,The Asteroids Galaxy Tour,https://www.deezer.com/track/519191922,2008,
Bohemian Like You,The Dandy Warhols,https://www.deezer.com/track/3153752,2000,
Your Woman,White Town,https://www.deezer.com/track/3136779,1997,
Heartbreak Hotel,Elvis Presley,https://www.deezer.com/track/62874161,1988,
"I'll Be There for You (Theme from ""Friends')",The Rembrandts,https://www.deezer.com/track/4289170,1993,
(I Can't Help) Falling In Love With You,UB40,https://www.deezer.com/track/3129579,1993,
Hurricane,Bob Dylan,https://www.deezer.com/track/15347259,1976,
Because The Night,Patti Smith,https://www.deezer.com/track/969328,1978,
Heroes,David Bowie,https://www.deezer.com/track/727653512,1980,
Hey Jude,The Yesteryears,https://www.deezer.com/track/6618369,1968,
Lucy In The Sky With Diamonds (2017 Mix),The Beatles,https://www.deezer.com/track/363732981,1967,
Come Together,The Yesteryears,https://www.deezer.com/track/6618384,1969,
Freestyler,Bomfunk MC's,https://www.deezer.com/track/534964,1999,
The Gambler,Kenny Rogers,https://www.deezer.com/track/3108438,1978,
And I Love Her (Coverversion),The Beatles Tribute Band,https://www.deezer.com/track/61710508,1964,
Super Trouper,ABBA,https://www.deezer.com/track/884033,1980,
Everybody's Changing,Keane,https://www.deezer.com/track/807072,2003,
No Tengo Tiempo,Azul Y Negro,https://www.deezer.com/track/18033713,1982,
Born in the U.S.A.,Bruce Springsteen,https://www.deezer.com/track/15586213,1988,
Show Me The Way,Peter Frampton,https://www.deezer.com/track/77846115,1974,
Going Home: Theme Of The Local Hero,Mark Knopfler,https://www.deezer.com/track/2436659,1983,
Looking for the Summer,Chris Rea,https://www.deezer.com/track/105421438,1991,
Tears and Rain,James Blunt,https://www.deezer.com/track/784340,2004,
She Works Hard For The Money,Donna Summer,https://www.deezer.com/track/1110795,1983,
Return To Innocence,Enigma,https://www.deezer.com/track/3132752,1993,
